business_prob,popup,survey
0.4657624736,1,1
0.0000664556,0,0
0.1691101930,1,1
0.0000997681,0,0
0.0032137856,0,0
0.1410928903,1,1
0.0147902145,0,0
0.0000000000,0,0
0.2306910445,1,1
0.1089145512,1,1
0.0001621803,0,0
0.1698200208,1,1
0.0110414600,0,0
0.0002750206,0,0
0.0449198903,0,0
0.0002525552,0,0
0.0925276352,1,0
0.0005318346,0,0
0.0000433804,0,0
0.0877033757,1,0
0.0371771235,0,0
0.0000000000,0,0
0.0131459408,0,0
0.0095971223,0,0
0.1141402527,1,1
0.4819983662,1,1
0.0180397370,0,0
0.2204770111,1,1
0.0746037018,0,0
0.1208476553,1,1
0.0000433804,0,0
0.0002428022,0,0
0.0001621803,0,0
0.0000997681,0,0
0.1856708769,1,1
0.0000000000,0,0
0.0215293441,0,0
0.0001332409,0,0
0.2736086949,1,1
0.0000000000,0,0
0.0000000000,0,0
0.0090597694,0,0
0.0036052046,0,0
0.0039673872,0,0
0.0000000000,0,0
0.0045525360,0,0
0.0364079088,0,0
0.0001981292,0,0
0.0963261710,1,1
0.1308762497,1,1
0.1480122075,1,1
0.0334656915,0,0
0.0137028282,0,0
0.0000077256,0,0
0.0002035972,0,0
0.0000000000,0,0
0.0001357170,0,0
0.0000000000,0,0
0.0024877195,0,0
0.0175727279,0,0
0.0871459227,1,0
0.1491921838,1,1
0.1988157858,1,1
0.0001621803,0,0
0.0311259567,0,0
0.2336650790,1,1
0.0000664556,0,0
0.7745815804,1,1
0.0000077256,0,0
0.0008914815,0,0
0.0147527286,0,0
0.0672540857,0,0
0.1458167712,1,1
0.0094667047,0,0
0.0666146018,0,0
0.0060349389,0,0
0.0875991777,1,0
0.0014450505,0,0
0.0857459834,0,0
0.1169875447,1,1
0.2473400725,1,1
0.0002002725,0,0
0.0008335747,0,0
0.0000077256,0,0
0.0000433804,0,0
0.0168819368,0,0
0.0352872268,0,0
0.0026217797,0,0
0.0405090324,0,0
0.1872920497,1,1
0.6661298428,1,1
0.4803334515,1,1
0.0054810019,0,0
0.0032070488,0,0
0.0001621803,0,0
0.0039042568,0,0
0.0004007522,0,0
0.0257530802,0,0
0.2930952572,1,1
0.0000793293,0,0
0.0000000000,0,0
0.1302271447,1,1
0.0007627079,0,0
0.0873533849,1,0
0.0892830336,1,0
0.0000000000,0,0
0.0000664556,0,0
0.0041275162,0,0
0.0001621803,0,0
0.3112084009,1,1
0.2536993402,1,1
0.0262567075,0,0
0.2507088462,1,1
0.3466621583,1,1
0.2127753430,1,1
0.0109592844,0,0
0.1806067818,1,1
0.1600609460,1,1
0.1474161173,1,1
0.0776428931,0,0
0.0220505105,0,0
0.1114506102,1,1
0.0000997681,0,0
0.0026217797,0,0
0.1805382612,1,1
0.1747806596,1,1
0.0940776675,1,0
0.0054409952,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0000000000,0,0
0.2982053144,1,1
0.0001621803,0,0
0.1446075645,1,1
0.0000997681,0,0
0.2018535993,1,1
0.0224072317,0,0
0.0292796898,0,0
0.0031946677,0,0
0.0000077256,0,0
0.0001621803,0,0
0.1998108444,1,1
0.0487720000,0,0
0.0717040337,0,0
0.0000000000,0,0
0.2455790756,1,1
0.0000768533,0,0
0.0000997681,0,0
0.1845454321,1,1
0.1076562433,1,1
0.0012187115,0,0
0.3811213236,1,1
0.0000000000,0,0
0.0026217797,0,0
0.0001332409,0,0
0.0000997681,0,0
0.0387983900,0,0
0.2753822071,1,1
0.1463323083,1,1
0.0000000000,0,0
0.0001667997,0,0
0.0420293765,0,0
0.0831505990,0,0
0.0002516129,0,0
0.0001621803,0,0
0.0011217101,0,0
0.0130499642,0,0
0.0835654409,0,0
0.0335103740,0,0
0.0018408746,0,0
0.0355237386,0,0
0.0023901221,0,0
0.2080870573,1,1
0.1059253337,1,1
0.0045825637,0,0
0.1750277356,1,1
0.0001621803,0,0
0.0000000000,0,0
0.0011217101,0,0
0.0000000000,0,0
0.2164065617,1,1
0.0000000000,0,0
0.0214627592,0,0
0.0000664556,0,0
0.0011783757,0,0
0.0970599264,1,1
0.1288285164,1,1
0.0116765503,0,0
0.0000000000,0,0
0.1916070647,1,1
0.0000077256,0,0
0.0010293827,0,0
0.0002825430,0,0
0.2321691955,1,1
0.0017793343,0,0
0.0000997681,0,0
0.0558725538,0,0
0.0947874904,1,1
0.1987522922,1,1
0.0622642807,0,0
0.0000433804,0,0
0.0002035972,0,0
0.2213112425,1,1
0.0000997681,0,0
0.0577489319,0,0
0.0725431095,0,0
0.0051882972,0,0
0.0018512233,0,0
0.0028862846,0,0
0.0640199466,0,0
0.0001621803,0,0
0.0016408490,0,0
0.0001971232,0,0
0.1796288315,1,1
0.0000077256,0,0
0.0951987598,1,1
0.0002525552,0,0
0.0003449601,0,0
0.0681253173,0,0
0.0192135854,0,0
0.0027193771,0,0
0.0000077256,0,0
0.0001676483,0,0
0.0030478387,0,0
0.0007944801,0,0
0.1611137123,1,1
0.3720509961,1,1
0.1404584143,1,1
0.1072077074,1,1
0.0001621803,0,0
0.0000664556,0,0
0.2810789421,1,1
0.5055329348,1,1
0.1845570273,1,1
0.0816642929,0,0
0.0893606768,1,0
0.0583859445,0,0
0.0001981292,0,0
0.0004454318,0,0
0.1510001840,1,1
0.2437201777,1,1
0.0000000000,0,0
0.0000766930,0,0
0.0267908040,0,0
0.0001358773,0,0
0.0180882990,0,0
0.1278797501,1,1
0.1302060759,1,1
0.0318387261,0,0
0.2552933848,1,1
0.0000433804,0,0
0.0024877195,0,0
0.0006956735,0,0
0.0002260626,0,0
0.7922708791,1,1
0.0054873494,0,0
0.0000000000,0,0
0.0007111942,0,0
0.0028410562,0,0
0.0010208190,0,0
0.0892375326,1,0
0.0001332409,0,0
0.0000000000,0,0
0.0002203368,0,0
0.0000997681,0,0
0.0000077256,0,0
0.0000077256,0,0
0.0953229664,1,1
0.0088802643,0,0
0.0541939157,0,0
0.0000077256,0,0
0.0543192098,0,0
0.2110174605,1,1
0.0001332409,0,0
0.0077803709,0,0
0.1864821380,1,1
0.0000000000,0,0
0.0214343372,0,0
0.0634111344,0,0
0.1576019166,1,1
0.0000997681,0,0
0.0000077256,0,0
0.4856201897,1,1
0.0032137856,0,0
0.0007944801,0,0
0.0009323813,0,0
0.0021241992,0,0
0.0707181732,0,0
0.0000000000,0,0
0.0633020564,0,0
0.0014450505,0,0
0.0151171531,0,0
0.0413236430,0,0
0.0018408746,0,0
0.0000000000,0,0
0.0023054287,0,0
0.0000433804,0,0
0.0282476437,0,0
0.0720818316,0,0
0.0456847454,0,0
0.0011587202,0,0
0.0027193771,0,0
0.0106387108,0,0
0.0940120659,1,0
0.0001981292,0,0
0.0007627079,0,0
0.0417906222,0,0
0.0000077256,0,0
0.0002002725,0,0
0.0000077256,0,0
0.0000000000,0,0
0.1099514637,1,1
0.0732172034,0,0
0.0003752019,0,0
0.1058143065,1,1
0.0006697101,0,0
0.0319130620,0,0
0.0000000000,0,0
0.0551403899,0,0
0.1202286456,1,1
0.1033204391,1,1
0.0002282059,0,0
0.2318447704,1,1
0.0000000000,0,0
0.1674219429,1,1
0.0309611239,0,0
0.1344875959,1,1
0.0000953950,0,0
0.0000000000,0,0
0.0161326462,0,0
0.0001357170,0,0
0.0732914179,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0317101809,0,0
0.0000997681,0,0
0.1021299583,1,1
0.0448994268,0,0
0.0000664556,0,0
0.4148747672,1,1
0.0013366071,0,0
0.0001676483,0,0
0.0000077256,0,0
0.0002260626,0,0
0.1020401268,1,1
0.0002002725,0,0
0.0001621803,0,0
0.1986960549,1,1
0.1883188052,1,1
0.0000433804,0,0
0.0023901221,0,0
0.1388689135,1,1
0.2828189161,1,1
0.0004506317,0,0
0.1841343253,1,1
0.0002870389,0,0
0.0008659312,0,0
0.0419500410,0,0
0.0000664556,0,0
0.0001746578,0,0
0.0026093986,0,0
0.1958468305,1,1
0.0041275162,0,0
0.0000000000,0,0
0.0000664556,0,0
0.1582675008,1,1
0.0001621803,0,0
0.1628047436,1,1
0.0002035972,0,0
0.0034263253,0,0
0.2424806072,1,1
0.0750343843,0,0
0.0000000000,0,0
0.0000433804,0,0
0.2723294058,1,1
0.0007820764,0,0
0.1912030917,1,1
0.0006956735,0,0
0.2594565021,1,1
0.0010293827,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0001621803,0,0
0.0535176381,0,0
0.0000000000,0,0
0.0008778846,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0115113005,0,0
0.1803265484,1,1
0.0126442469,0,0
0.0000077256,0,0
0.1261512170,1,1
0.0024271078,0,0
0.0000077256,0,0
0.0000433804,0,0
0.0495675110,0,0
0.0003525627,0,0
0.0001691898,0,0
0.0000000000,0,0
0.0000000000,0,0
0.0160537255,0,0
0.0033941863,0,0
0.0000077256,0,0
0.1579338150,1,1
0.0000000000,0,0
0.1620057246,1,1
0.0002525552,0,0
0.0228644787,0,0
0.0821636733,0,0
0.0998901193,1,1
0.0001024045,0,0
0.2495929776,1,1
0.0302612997,0,0
0.0001332409,0,0
0.0000997681,0,0
0.0001332409,0,0
0.2073382532,1,1
0.0000000000,0,0
0.2233215578,1,1
0.2499528978,1,1
0.0000997681,0,0
0.0012557216,0,0
0.1864871471,1,1
0.0995352686,1,1
0.0010208190,0,0
0.0000000000,0,0
0.0060222622,0,0
0.1584303600,1,1
0.1342582833,1,1
0.0065032159,0,0
0.0488352806,0,0
0.0290166865,0,0
0.0003104764,0,0
0.0045506770,0,0
0.0764259636,0,0
0.0000077256,0,0
0.0001332409,0,0
0.0003130023,0,0
0.2545650342,1,1
0.0003104764,0,0
0.7864757726,1,1
0.0086930402,0,0
0.0758206239,0,0
0.0010208190,0,0
0.0001332409,0,0
0.0023054287,0,0
0.0014116710,0,0
0.0000433804,0,0
0.0002131213,0,0
0.2413922614,1,1
0.0002913790,0,0
0.0004454318,0,0
0.7147775980,1,1
0.0770577416,0,0
0.1256042170,1,1
0.0000664556,0,0
0.0006701232,0,0
0.0000077256,0,0
0.0000997681,0,0
0.0923500913,1,0
0.0020452572,0,0
0.0002525552,0,0
0.0000077256,0,0
0.0209341175,0,0
0.0002870687,0,0
0.1216203724,1,1
0.0042835116,0,0
0.0148316169,0,0
0.0207184625,0,0
0.0002260626,0,0
0.0199303082,0,0
0.0737139208,0,0
0.1708313861,1,1
0.1913897420,1,1
0.0000077256,0,0
0.0223971823,0,0
0.0833192620,0,0
0.0494829492,0,0
0.0895563024,1,0
0.0000664556,0,0
0.0000433804,0,0
0.0001332409,0,0
0.0500525393,0,0
0.0000077256,0,0
0.0008335747,0,0
0.0014450505,0,0
0.0174682905,0,0
0.1663315265,1,1
0.0000664556,0,0
0.6509148279,1,1
0.0688341455,0,0
0.0524428993,0,0
0.0377648321,0,0
0.0016699938,0,0
0.0001981292,0,0
0.1905178748,1,1
0.3049311288,1,1
0.1048165721,1,1
0.0016408490,0,0
0.0509162512,0,0
0.1034703836,1,1
0.0546803514,0,0
0.0000000000,0,0
0.0010293827,0,0
0.0241895507,0,0
0.0000000000,0,0
0.0001332409,0,0
0.0000000000,0,0
0.0000000000,0,0
0.0137028282,0,0
0.0016041882,0,0
0.1971091325,1,1
0.0001646564,0,0
0.1039433892,1,1
0.0000000000,0,0
0.0154312402,0,0
0.0000000000,0,0
0.0449273749,0,0
0.0006956735,0,0
0.0000664556,0,0
0.0000000000,0,0
0.0000000000,0,0
0.0134640464,0,0
0.3127654035,1,1
0.0000077256,0,0
0.3078184239,1,1
0.0086930402,0,0
0.0000664556,0,0
0.0000000000,0,0
0.2318024848,1,1
0.0088260515,0,0
0.0001691898,0,0
0.0001981292,0,0
0.0016041882,0,0
0.0048256004,0,0
0.0001332409,0,0
0.0019384720,0,0
0.0060344424,0,0
0.0039661531,0,0
0.0302392093,0,0
0.0000433804,0,0
0.0323047821,0,0
0.0013032277,0,0
0.1375967424,1,1
0.0000664556,0,0
0.2381352952,1,1
0.0000000000,0,0
0.0283269803,0,0
0.1992803280,1,1
0.0003104764,0,0
0.0000664556,0,0
0.1054667098,1,1
0.1636132126,1,1
0.0000000000,0,0
0.1019915302,1,1
0.0000997681,0,0
0.1795372166,1,1
0.0151007794,0,0
0.0001332409,0,0
0.0042785075,0,0
0.0000997681,0,0
0.0034835256,0,0
0.0047059569,0,0
0.0197149871,0,0
0.0000997681,0,0
0.0003752019,0,0
0.1111344685,1,1
0.0000664556,0,0
0.2826473263,1,1
0.0036395209,0,0
0.0139580340,0,0
0.1025418223,1,1
0.0056112815,0,0
0.0000664556,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0002111383,0,0
0.0000077256,0,0
0.0027193771,0,0
0.0000077256,0,0
0.0000077256,0,0
0.0006441598,0,0
0.0001646564,0,0
0.0022458783,0,0
0.0001621803,0,0
0.0000000000,0,0
0.0122682915,0,0
0.0682964596,0,0
0.0047606641,0,0
0.0034835256,0,0
0.1852794229,1,1
0.1649279459,1,1
0.0011217101,0,0
0.0007110384,0,0
0.0013480491,0,0
0.1306570118,1,1
0.0431418278,0,0
0.0592066507,0,0
0.0000077256,0,0
0.1382701930,1,1
0.0393613543,0,0
0.0004194684,0,0
0.0002035972,0,0
0.0825053371,0,0
0.0023054287,0,0
0.2390453651,1,1
0.3756770178,1,1
0.0260781675,0,0
0.0014450505,0,0
0.1123910360,1,1
0.0122682915,0,0
0.0002111383,0,0
0.2985093256,1,1
0.0018408746,0,0
0.1206110851,1,1
0.0429935707,0,0
0.0000000000,0,0
0.0052356524,0,0
0.0424660606,0,0
0.2240482197,1,1
0.0189161204,0,0
0.0000664556,0,0
0.0000077256,0,0
0.0212630697,0,0
0.1164889311,1,1
0.0705849172,0,0
0.0000000000,0,0
0.0000433804,0,0
0.1271304478,1,1
0.1132835512,1,1
0.0036052046,0,0
0.0000000000,0,0
0.0006956735,0,0
0.0051882972,0,0
0.3140749695,1,1
0.0007837317,0,0
0.2825947436,1,1
0.0091232625,0,0
0.0088236176,0,0
0.0000000000,0,0
0.0004194684,0,0
0.0018408746,0,0
0.0666199232,0,0
0.1837271702,1,1
0.0837893398,0,0
0.0012187115,0,0
0.0634111344,0,0
0.0000000000,0,0
0.0000000000,0,0
0.0003584623,0,0
0.0002035972,0,0
0.0775440375,0,0
0.0062239176,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0000997681,0,0
0.1699593556,1,1
0.0000664556,0,0
0.2177096940,1,1
0.0000000000,0,0
0.1346162233,1,1
0.1014526671,1,1
0.0745892196,0,0
0.0000000000,0,0
0.0010935686,0,0
0.0000997681,0,0
0.0000356549,0,0
0.0003752019,0,0
0.0014450410,0,0
0.1177762468,1,1
0.1558819412,1,1
0.0595093632,0,0
0.0000000000,0,0
0.1427868861,1,1
0.0000997681,0,0
0.0891649872,1,0
0.0945721119,1,0
0.0002111383,0,0
0.1786607166,1,1
0.3822079033,1,1
0.2130092492,1,1
0.0001332409,0,0
0.6609561636,1,1
0.0020221040,0,0
0.0137028282,0,0
0.0001971232,0,0
0.0040852911,0,0
0.0001126419,0,0
0.1061135696,1,1
0.0246221560,0,0
0.0006697101,0,0
0.1696006537,1,1
0.1317625579,1,1
0.2471060973,1,1
0.0000000000,0,0
0.0065032159,0,0
0.0680480990,0,0
0.0878457653,1,0
0.0048967888,0,0
0.0002525552,0,0
0.0000000000,0,0
0.1003305675,1,1
0.0556576472,0,0
0.0214645579,0,0
0.0036667085,0,0
0.1924082847,1,1
0.0002525552,0,0
0.3502226349,1,1
0.0024877195,0,0
0.0192997722,0,0
0.3110138718,1,1
0.0002035972,0,0
0.0928059225,1,0
0.0007944801,0,0
0.0000077256,0,0
0.0000997681,0,0
0.2836278577,1,1
0.0396065072,0,0
0.0037990547,0,0
0.0001308508,0,0
0.0000664556,0,0
0.0007944801,0,0
0.0001332409,0,0
0.4078327888,1,1
0.0000000000,0,0
0.0027193771,0,0
0.0049595007,0,0
0.0000433804,0,0
0.0014252068,0,0
0.0000000000,0,0
0.0020221040,0,0
0.0698667378,0,0
0.2611784037,1,1
0.0007627079,0,0
0.0002111383,0,0
0.0925615328,1,0
0.1124338258,1,1
0.0002035972,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0000077256,0,0
0.0132794375,0,0
0.0000997681,0,0
0.0616525371,0,0
0.2084576467,1,1
0.0003659847,0,0
0.0000077256,0,0
0.0026217797,0,0
0.1275910276,1,1
0.1887053672,1,1
0.2801980457,1,1
0.0001332409,0,0
0.0000077256,0,0
0.0000000000,0,0
0.2141022437,1,1
0.2839540294,1,1
0.0002335850,0,0
0.0860902893,0,0
0.0016262799,0,0
0.4770382768,1,1
0.0000077256,0,0
0.0007627079,0,0
0.0000000000,0,0
0.0446759980,0,0
0.0085319464,0,0
0.0009323813,0,0
0.1528004212,1,1
0.0277298596,0,0
0.0110088962,0,0
0.1063024225,1,1
0.0022458783,0,0
0.0001332409,0,0
0.1072988623,1,1
0.0002148688,0,0
0.0038010382,0,0
0.0004007522,0,0
0.0002335850,0,0
0.0000433804,0,0
0.0531849682,0,0
0.0018775353,0,0
0.1660669843,1,1
0.0018408746,0,0
0.0317561127,0,0
0.0003705104,0,0
0.2028281590,1,1
0.0001332409,0,0
0.0002390530,0,0
0.0000433804,0,0
0.0022458783,0,0
0.0437770210,0,0
0.0000433804,0,0
0.0002111383,0,0
0.1465086341,1,1
0.1993353521,1,1
0.0033354647,0,0
0.0470443915,0,0
0.1867196100,1,1
0.1872711388,1,1
0.0000077256,0,0
0.0000664556,0,0
0.0003584623,0,0
0.0060344424,0,0
0.0001971232,0,0
0.0022078313,0,0
0.0000000000,0,0
0.0027193771,0,0
0.0010038324,0,0
0.0041125098,0,0
0.0016699938,0,0
0.0000000000,0,0
0.0540861056,0,0
0.1901512243,1,1
0.0109608941,0,0
0.0137028282,0,0
0.0009323813,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0003364398,0,0
0.0007627079,0,0
0.0002121492,0,0
0.0000077256,0,0
0.1375115264,1,1
0.0838387389,0,0
0.1420160750,1,1
0.1551762356,1,1
0.0471750921,0,0
0.0016408490,0,0
0.0000997681,0,0
0.0463632927,0,0
0.1489587884,1,1
0.3567649515,1,1
0.0001332409,0,0
0.0000000000,0,0
0.0000000000,0,0
0.0042827961,0,0
0.0001621803,0,0
0.0022078313,0,0
0.0916703504,1,0
0.0101162388,0,0
0.0665184999,0,0
0.1465267923,1,1
0.9449345622,1,1
0.0000077256,0,0
0.0001621803,0,0
0.0001621803,0,0
0.2575311558,1,1
0.0012492425,0,0
0.1829452480,1,1
0.0000433804,0,0
0.0027193771,0,0
0.0001621803,0,0
0.1175429219,1,1
0.0008914815,0,0
0.0000433804,0,0
0.0024360524,0,0
0.1975802122,1,1
0.0000000000,0,0
0.0000077256,0,0
0.0625004846,0,0
0.0090557241,0,0
0.0000000000,0,0
0.1017822171,1,1
0.2616341167,1,1
0.1366823493,1,1
0.0002516129,0,0
0.0116781601,0,0
0.2240658944,1,1
0.0001746578,0,0
0.1413512964,1,1
0.1251227303,1,1
0.0002750206,0,0
0.0013512277,0,0
0.0003786999,0,0
0.0007111942,0,0
0.0001621803,0,0
0.1186811328,1,1
0.0001691898,0,0
0.0740587908,0,0
0.0045860019,0,0
0.0001621803,0,0
0.0000000000,0,0
0.0018775353,0,0
0.1761458208,1,1
0.0000077256,0,0
0.0018775353,0,0
0.0277661107,0,0
0.3028468918,1,1
0.0014450505,0,0
0.0036639262,0,0
0.0511516008,0,0
0.2498527198,1,1
0.0001621803,0,0
0.0079252145,0,0
0.0274227926,0,0
0.0000077256,0,0
0.1244073278,1,1
0.0541952577,0,0
0.1209399373,1,1
0.0000000000,0,0
0.1025354462,1,1
0.2754968498,1,1
0.0001621803,0,0
0.0003752019,0,0
0.0038765266,0,0
0.0006441598,0,0
0.0011102681,0,0
0.0000000000,0,0
0.0012187115,0,0
0.0027193771,0,0
0.0001332409,0,0
0.0731047366,0,0
0.0156909108,0,0
0.0396453557,0,0
0.0006334114,0,0
0.3566770306,1,1
0.0000433804,0,0
0.2846826178,1,1
0.6950659743,1,1
0.0000433804,0,0
0.1136499401,1,1
0.0001480835,0,0
0.0000000000,0,0
0.0000433804,0,0
0.0004290244,0,0
0.0000000000,0,0
0.0548959197,0,0
0.0002203368,0,0
0.0041816098,0,0
0.1011339366,1,1
0.1070940489,1,1
0.0000000000,0,0
0.0697834947,0,0
0.0961753206,1,1
0.0003619901,0,0
0.0027193771,0,0
0.0761927883,0,0
0.0048298890,0,0
0.0994585457,1,1
0.0002525552,0,0
0.0588445386,0,0
0.0000077256,0,0
0.0020221040,0,0
0.0000000000,0,0
0.0387983900,0,0
0.2518268777,1,1
0.0002525552,0,0
0.2105704475,1,1
0.0048333272,0,0
0.2989201426,1,1
0.0014450505,0,0
0.0001621803,0,0
0.0941583127,1,0
0.0671573610,0,0
0.1477128248,1,1
0.0000997681,0,0
0.1309406233,1,1
0.0103905766,0,0
0.0343326706,0,0
0.0464302966,0,0
0.0076922571,0,0
0.0904416679,1,0
0.0626529115,0,0
0.0689396440,0,0
0.1103616045,1,1
0.0045334788,0,0
0.0014450505,0,0
0.1268029310,1,1
0.0014450505,0,0
0.1991479298,1,1
0.2107970320,1,1
0.1611069228,1,1
0.0009323813,0,0
0.0429206163,0,0
0.0409450392,0,0
0.0000433804,0,0
0.0003584623,0,0
0.0000000000,0,0
0.0232040929,0,0
0.0000433804,0,0
0.1235204312,1,1
0.0000000000,0,0
0.0332102857,0,0
0.0000433804,0,0
0.0230206641,0,0
0.0014450505,0,0
0.0000000000,0,0
0.1486449025,1,1
0.0002166063,0,0
0.3008970269,1,1
0.0436153661,0,0
0.0000077256,0,0
0.0012808478,0,0
0.0865904731,0,0
0.0711872826,0,0
0.0000997681,0,0
0.0799841026,0,0
0.0002880110,0,0
0.0000000000,0,0
0.0913027114,1,0
0.0087089558,0,0
0.0024360524,0,0
0.0002035972,0,0
0.0673805034,0,0
0.0000000000,0,0
0.0001332409,0,0
0.3426687084,1,1
0.0001332409,0,0
0.0687732094,0,0
0.1439343209,1,1
0.0000000000,0,0
0.0000077256,0,0
0.0294094382,0,0
0.0000000000,0,0
0.0281715067,0,0
0.0099230547,0,0
0.0044651732,0,0
0.0855571410,0,0
0.0052530499,0,0
0.0006441598,0,0
0.0014450505,0,0
0.0018408746,0,0
0.0494067540,0,0
0.0000000000,0,0
0.0274266813,0,0
0.0000000000,0,0
0.0099214449,0,0
0.0034263253,0,0
0.0020221040,0,0
0.0001981292,0,0
0.0001981292,0,0
0.1277330204,1,1
0.0001981292,0,0
0.0744815266,0,0
0.0000997681,0,0
0.0000664556,0,0
0.1273490515,1,1
0.0795741560,0,0
0.0007627079,0,0
0.0000997681,0,0
0.2456816566,1,1
0.0006956735,0,0
0.1359339532,1,1
0.0002035972,0,0
0.0032137856,0,0
0.0000997681,0,0
0.1907539421,1,1
0.0013215273,0,0
0.2693123724,1,1
0.0000000000,0,0
0.0006849251,0,0
0.0440478316,0,0
0.3840744614,1,1
0.2565707160,1,1
0.0341784161,0,0
0.1093228797,1,1
0.0004560997,0,0
0.0007340607,0,0
0.1038259257,1,1
0.1267438578,1,1
0.0006441598,0,0
0.0001676483,0,0
0.0627154381,0,0
0.0219903623,0,0
0.0222914117,0,0
0.0000000000,0,0
0.1058273262,1,1
0.0293191848,0,0
0.0661148819,0,0
0.0897410043,1,0
0.2455966172,1,1
0.0209347082,0,0
0.2112082421,1,1
0.2097033902,1,1
0.2148129712,1,1
0.0000997681,0,0
0.0012808478,0,0
0.0042799403,0,0
0.1301958858,1,1
0.0152520699,0,0
0.0002111383,0,0
0.0156909108,0,0
0.0000000000,0,0
0.0000997681,0,0
0.0001358773,0,0
0.0001621803,0,0
0.1159526125,1,1
0.0093136492,0,0
0.1242632429,1,1
0.0232806401,0,0
0.1107611580,1,1
0.0000000000,0,0
0.1003951542,1,1
0.0024877195,0,0
0.0006956735,0,0
0.0774127547,0,0
0.0022078313,0,0
0.0000077256,0,0
0.0009838089,0,0
0.0679074395,0,0
0.2291333863,1,1
0.0818056908,0,0
0.0000077256,0,0
0.0072393244,0,0
0.0000077256,0,0
0.0380803601,0,0
0.0012187115,0,0
0.0870181605,1,0
0.2257501863,1,1
0.0000433804,0,0
0.1485717910,1,1
0.0000000000,0,0
0.0090806018,0,0
0.0000000000,0,0
0.0015566260,0,0
0.0223164567,0,0
0.0001332409,0,0
0.0000000000,0,0
0.0900177895,1,0
0.1150027170,1,1
0.0251525833,0,0
0.0000433804,0,0
0.2161925631,1,1
0.1147024380,1,1
0.1392488907,1,1
0.0000000000,0,0
0.0000000000,0,0
0.1873434082,1,1
0.2226815369,1,1
0.0000000000,0,0
0.0727146476,0,0
0.0000000000,0,0
0.0395908726,0,0
0.1252183991,1,1
0.0959489683,1,1
0.0004454318,0,0
0.0000000000,0,0
0.0002428022,0,0
0.0000000000,0,0
0.0000433804,0,0
0.0003527365,0,0
0.0070971596,0,0
0.0683684524,0,0
0.0001981292,0,0
0.0000000000,0,0
0.0000000000,0,0
0.0587995857,0,0
0.0000000000,0,0
0.2342129535,1,1
0.0690983151,0,0
0.1383014717,1,1
0.0082095789,0,0
0.1525743361,1,1
0.0001332409,0,0
0.0042197859,0,0
0.0000000000,0,0
0.0364909471,0,0
0.1805145973,1,1
0.0051382811,0,0
0.1672600090,1,1
0.0000000000,0,0
0.2345152539,1,1
0.1476763303,1,1
0.1278041671,1,1
0.0000000000,0,0
0.0176911883,0,0
0.1719252300,1,1
0.1251361152,1,1
0.1930797406,1,1
0.3551299014,1,1
0.0000997681,0,0
0.0279388189,0,0
0.0003709235,0,0
0.0084659216,0,0
0.0001332409,0,0
0.0000000000,0,0
0.3157756187,1,1
0.0000000000,0,0
0.2979885968,1,1
0.0001621803,0,0
0.9372943449,1,1
0.1895725197,1,1
0.0552600483,0,0
0.0000000000,0,0
0.0304537620,0,0
0.0000000000,0,0
0.0001332409,0,0
0.0002035972,0,0
0.1989157385,1,1
0.0008335747,0,0
0.1367227202,1,1
0.0038312969,0,0
0.0042301381,0,0
0.0002035972,0,0
0.0000433804,0,0
0.2269690608,1,1
0.0000000000,0,0
0.0001981292,0,0
0.0000000000,0,0
0.0002516129,0,0
0.0003705104,0,0
0.2008834462,1,1
0.0002428022,0,0
0.2280513511,1,1
0.0018775353,0,0
0.0802383175,0,0
0.0338531613,0,0
0.0860743075,0,0
0.0001621803,0,0
0.2211557244,1,1
0.0001332409,0,0
0.0837744454,0,0
0.0342515081,0,0
0.0033089642,0,0
0.0000077256,0,0
0.0002203368,0,0
0.1366012408,1,1
0.5025482297,1,1
0.0001332409,0,0
0.0030304165,0,0
0.0000000000,0,0
0.1253659919,1,1
0.1115534593,1,1
0.0002203368,0,0
0.0014450505,0,0
0.0014774767,0,0
0.0000000000,0,0
0.1160485628,1,1
0.2444792281,1,1
0.0001332409,0,0
0.0498919093,0,0
0.0213456721,0,0
0.0002035972,0,0
0.0193022608,0,0
0.0756931386,0,0
0.1408019871,1,1
0.0062063790,0,0
0.1884917796,1,1
0.0115474823,0,0
0.2000701654,1,1
0.0262567075,0,0
0.0216657079,0,0
0.0000664556,0,0
0.0908451507,1,0
0.0001332409,0,0
0.0993896687,1,1
0.0532712549,0,0
0.0014148593,0,0
0.0000000000,0,0
0.0001621803,0,0
0.0209652997,0,0
0.0009323813,0,0
0.0187988507,0,0
0.0114972281,0,0
0.0009554036,0,0
0.0013480491,0,0
0.0000997681,0,0
0.0000000000,0,0
0.0154312402,0,0
0.1149881273,1,1
0.1347894102,1,1
0.1047072745,1,1
0.0015071868,0,0
0.0014148593,0,0
0.0043822497,0,0
0.5231735143,1,1
0.1937591090,1,1
0.0886575675,1,0
0.0799868782,0,0
